order_id,order_date,customer_name,segment,region,state,city,ship_mode,category,sub_category,product_name,quantity,sales,profit,discount,shipping_cost
ORD-2021-00169,2021-03-18,Customer 069,Consumer,South,Pennsylvania,Pittsburgh,Second Class,Technology,Phones,Phones Product 65,1,451.06,-47.23,0.3,20.49
ORD-2021-00170,2021-08-19,Customer 152,Corporate,Central,California,San Diego,Second Class,Furniture,Furnishings,Furnishings Product 73,8,675.73,112.55,0.05,39.76
ORD-2021-00171,2021-12-26,Customer 049,Corporate,South,Georgia,Atlanta,Same Day,Office Supplies,Labels,Labels Product 24,2,16.61,3.28,0.0,2.0
ORD-2022-00172,2022-10-25,Customer 294,Consumer,West,Florida,Orlando,First Class,Office Supplies,Binders,Binders Product 02,8,275.55,46.49,0.05,8.82
ORD-2024-00173,2024-11-19,Customer 152,Consumer,East,Georgia,Atlanta,Second Class,Technology,Phones,Phones Product 48,8,2588.92,401.15,0.15,142.26
ORD-2021-00174,2021-10-01,Customer 112,Corporate,Central,Ohio,Cleveland,Standard Class,Furniture,Furnishings,Furnishings Product 32,3,192.4,4.07,0.2,11.39
ORD-2023-00175,2023-12-13,Customer 085,Corporate,West,California,San Diego,Same Day,Furniture,Bookcases,Bookcases Product 42,2,334.37,-12.89,0.3,23.59
ORD-2021-00176,2021-08-27,Customer 233,Consumer,East,Georgia,Atlanta,Same Day,Office Supplies,Labels,Labels Product 17,5,48.06,5.14,0.2,2.32
ORD-2024-00177,2024-02-29,Customer 002,Consumer,Central,California,San Francisco,Standard Class,Technology,Machines,Machines Product 28,5,4000.87,530.17,0.0,210.41
ORD-2023-00178,2023-05-18,Customer 210,Consumer,East,New York,Buffalo,Same Day,Furniture,Chairs,Chairs Product 24,3,497.74,35.36,0.0,32.34
ORD-2023-00179,2023-02-06,Customer 277,Home Office,East,Ohio,Cleveland,First Class,Office Supplies,Appliances,Appliances Product 18,6,685.45,46.3,0.0,39.4
ORD-2021-00180,2021-08-31,Customer 153,Corporate,East,Washington,Seattle,Same Day,Technology,Machines,Machines Product 60,4,2450.04,-97.97,0.2,144.01
ORD-2023-00181,2023-12-26,Customer 058,Consumer,West,Florida,Miami,Same Day,Furniture,Tables,Tables Product 05,8,1679.31,-364.48,0.4,113.55
ORD-2024-00182,2024-06-13,Customer 025,Consumer,West,Michigan,Detroit,Same Day,Office Supplies,Binders,Binders Product 32,6,164.18,40.97,0.05,10.37
ORD-2023-00183,2023-06-18,Customer 120,Corporate,Central,Texas,Austin,First Class,Technology,Accessories,Accessories Product 74,4,146.06,11.18,0.5,5.22
ORD-2022-00184,2022-05-01,Customer 286,Corporate,South,Ohio,Cleveland,Second Class,Technology,Accessories,Accessories Product 76,7,691.0,238.22,0.0,49.88
ORD-2024-00185,2024-07-06,Customer 210,Home Office,East,Ohio,Cleveland,Second Class,Office Supplies,Art,Art Product 20,2,39.3,4.7,0.15,2.0
ORD-2024-00186,2024-01-07,Customer 286,Corporate,West,Pennsylvania,Philadelphia,Second Class,Furniture,Tables,Tables Product 68,2,357.39,18.86,0.1,8.48
ORD-2022-00187,2022-06-07,Customer 098,Home Office,South,New York,Albany,Standard Class,Technology,Phones,Phones Product 07,3,1219.56,41.89,0.15,39.57
ORD-2021-00188,2021-05-30,Customer 008,Home Office,East,Illinois,Chicago,Standard Class,Technology,Accessories,Accessories Product 28,1,70.16,5.47,0.4,5.33
ORD-2023-00189,2023-09-08,Customer 195,Consumer,Central,Washington,Tacoma,First Class,Office Supplies,Labels,Labels Product 60,4,40.51,-0.22,0.2,2.01
ORD-2022-00190,2022-09-24,Customer 190,Corporate,East,Pennsylvania,Pittsburgh,Second Class,Technology,Machines,Machines Product 41,1,388.56,-36.19,0.4,16.28
ORD-2021-00191,2021-10-26,Customer 126,Consumer,West,Washington,Tacoma,First Class,Technology,Machines,Machines Product 64,4,1448.95,207.54,0.1,73.59
ORD-2022-00192,2022-06-12,Customer 181,Corporate,South,Pennsylvania,Pittsburgh,Same Day,Office Supplies,Appliances,Appliances Product 22,6,586.28,50.88,0.0,14.13
ORD-2022-00193,2022-01-12,Customer 039,Home Office,South,Georgia,Atlanta,Same Day,Office Supplies,Art,Art Product 07,3,24.09,2.92,0.2,2.0
ORD-2021-00194,2021-10-09,Customer 248,Consumer,West,Washington,Tacoma,Same Day,Office Supplies,Paper,Paper Product 63,8,99.14,25.48,0.05,2.0
ORD-2021-00195,2021-01-25,Customer 092,Consumer,East,Georgia,Atlanta,Second Class,Technology,Copiers,Copiers Product 14,8,6396.31,803.29,0.2,477.63
ORD-2022-00196,2022-05-09,Customer 208,Consumer,Central,Ohio,Columbus,Second Class,Technology,Copiers,Copiers Product 59,3,1718.14,373.97,0.05,88.87
ORD-2022-00197,2022-09-07,Customer 194,Home Office,Central,California,Los Angeles,Standard Class,Office Supplies,Binders,Binders Product 71,2,61.39,6.53,0.05,2.82
ORD-2024-00198,2024-12-10,Customer 022,Corporate,South,Illinois,Chicago,Same Day,Technology,Machines,Machines Product 30,2,724.47,-92.27,0.3,20.82
ORD-2022-00199,2022-07-10,Customer 162,Consumer,Central,Georgia,Atlanta,Second Class,Technology,Phones,Phones Product 03,5,3196.65,815.99,0.0,247.73
ORD-2024-00200,2024-12-30,Customer 277,Corporate,West,Michigan,Detroit,Second Class,Office Supplies,Binders,Binders Product 43,4,82.02,6.12,0.15,3.28
ORD-2024-00201,2024-11-12,Customer 039,Consumer,Central,New York,Buffalo,Same Day,Office Supplies,Art,Art Product 44,6,91.79,12.26,0.0,4.99
ORD-2022-00202,2022-10-31,Customer 193,Consumer,Central,Washington,Tacoma,Same Day,Technology,Copiers,Copiers Product 56,2,1625.25,346.48,0.1,44.0
ORD-2021-00203,2021-06-25,Customer 079,Corporate,Central,New York,Buffalo,Standard Class,Office Supplies,Storage,Storage Product 50,7,461.17,46.89,0.0,16.41
ORD-2021-00204,2021-07-07,Customer 221,Corporate,East,New York,New York City,Same Day,Technology,Copiers,Copiers Product 58,8,6220.28,1593.39,0.0,318.5
ORD-2021-00205,2021-07-31,Customer 212,Corporate,East,Illinois,Chicago,Second Class,Technology,Copiers,Copiers Product 50,1,836.3,195.69,0.0,54.9
ORD-2024-00206,2024-03-17,Customer 086,Consumer,West,Florida,Orlando,First Class,Furniture,Furnishings,Furnishings Product 56,4,258.95,39.07,0.0,8.53
ORD-2023-00207,2023-09-19,Customer 070,Consumer,West,Pennsylvania,Philadelphia,Same Day,Office Supplies,Storage,Storage Product 39,6,611.59,39.01,0.1,9.44
ORD-2022-00208,2022-11-12,Customer 070,Consumer,Central,Illinois,Chicago,Second Class,Office Supplies,Appliances,Appliances Product 39,6,982.22,-68.72,0.2,35.21
ORD-2023-00209,2023-09-09,Customer 144,Consumer,South,Pennsylvania,Philadelphia,Second Class,Technology,Machines,Machines Product 51,6,4507.92,344.14,0.05,174.57
ORD-2024-00210,2024-04-27,Customer 150,Corporate,Central,Pennsylvania,Philadelphia,Same Day,Office Supplies,Paper,Paper Product 09,3,38.83,7.02,0.05,2.65
ORD-2024-00211,2024-10-10,Customer 246,Corporate,West,Ohio,Cleveland,Same Day,Furniture,Bookcases,Bookcases Product 75,2,311.33,4.25,0.0,12.78
ORD-2024-00212,2024-01-19,Customer 128,Corporate,Central,Michigan,Detroit,Standard Class,Technology,Copiers,Copiers Product 46,8,5189.84,898.41,0.0,133.96
ORD-2024-00213,2024-02-28,Customer 051,Home Office,Central,Illinois,Chicago,Second Class,Office Supplies,Labels,Labels Product 34,2,31.14,6.51,0.0,2.0
ORD-2023-00214,2023-07-02,Customer 013,Corporate,Central,Georgia,Atlanta,Same Day,Furniture,Furnishings,Furnishings Product 62,6,344.86,32.23,0.05,7.52
ORD-2021-00215,2021-06-25,Customer 050,Consumer,East,Washington,Tacoma,Same Day,Technology,Accessories,Accessories Product 57,1,73.69,16.07,0.05,4.56
ORD-2022-00216,2022-10-16,Customer 085,Consumer,Central,Illinois,Chicago,Second Class,Technology,Phones,Phones Product 32,2,763.48,92.91,0.15,37.06
ORD-2022-00217,2022-11-09,Customer 222,Consumer,West,Texas,Houston,Second Class,Furniture,Furnishings,Furnishings Product 51,7,620.6,77.4,0.15,10.49
ORD-2023-00218,2023-07-10,Customer 275,Consumer,West,Florida,Miami,Second Class,Furniture,Furnishings,Furnishings Product 24,7,420.47,83.37,0.1,16.3
ORD-2023-00219,2023-07-27,Customer 059,Corporate,East,Michigan,Detroit,Same Day,Technology,Machines,Machines Product 45,3,1026.38,-8.14,0.15,38.88
ORD-2024-00220,2024-06-18,Customer 157,Corporate,South,Texas,Dallas,Second Class,Technology,Copiers,Copiers Product 15,4,3940.94,1168.0,0.0,106.0
ORD-2023-00221,2023-11-13,Customer 072,Consumer,East,Pennsylvania,Philadelphia,Same Day,Furniture,Tables,Tables Product 24,8,1210.15,-37.34,0.1,42.9
ORD-2024-00222,2024-06-22,Customer 259,Consumer,South,Washington,Tacoma,Same Day,Technology,Copiers,Copiers Product 64,1,363.86,-41.68,0.5,15.13
ORD-2023-00223,2023-05-02,Customer 141,Consumer,East,California,Los Angeles,Second Class,Office Supplies,Appliances,Appliances Product 29,6,825.14,11.45,0.0,41.21
ORD-2023-00224,2023-07-26,Customer 188,Consumer,East,New York,Buffalo,Standard Class,Furniture,Furnishings,Furnishings Product 70,6,306.68,3.2,0.2,21.0
ORD-2023-00225,2023-06-23,Customer 017,Home Office,West,Washington,Tacoma,Standard Class,Furniture,Furnishings,Furnishings Product 58,7,383.48,15.84,0.3,12.3
ORD-2023-00226,2023-06-19,Customer 220,Consumer,Central,Michigan,Detroit,Second Class,Office Supplies,Binders,Binders Product 22,3,62.29,-1.5,0.3,3.43
ORD-2022-00227,2022-02-28,Customer 150,Consumer,East,Georgia,Atlanta,Standard Class,Office Supplies,Art,Art Product 38,1,30.28,5.44,0.05,2.0
ORD-2021-00228,2021-10-05,Customer 128,Home Office,South,Texas,Austin,Second Class,Office Supplies,Appliances,Appliances Product 19,6,624.12,-65.5,0.3,38.22
ORD-2024-00229,2024-10-16,Customer 048,Consumer,East,Ohio,Cleveland,First Class,Furniture,Tables,Tables Product 52,8,3302.44,-110.4,0.1,160.22
ORD-2024-00230,2024-11-23,Customer 048,Consumer,East,Michigan,Detroit,First Class,Office Supplies,Storage,Storage Product 59,5,285.57,-28.58,0.3,16.07
ORD-2021-00231,2021-05-10,Customer 146,Consumer,West,Washington,Tacoma,Second Class,Office Supplies,Appliances,Appliances Product 44,3,504.66,49.16,0.0,25.52
ORD-2024-00232,2024-03-05,Customer 236,Corporate,South,California,Los Angeles,Second Class,Office Supplies,Storage,Storage Product 03,4,343.97,-15.02,0.15,7.94
ORD-2023-00233,2023-06-23,Customer 141,Corporate,West,Texas,Austin,First Class,Furniture,Furnishings,Furnishings Product 12,8,571.85,75.75,0.05,32.91
ORD-2021-00234,2021-06-18,Customer 001,Corporate,West,Washington,Tacoma,Second Class,Furniture,Tables,Tables Product 28,7,3531.8,-360.03,0.15,162.44
ORD-2024-00235,2024-04-30,Customer 245,Corporate,West,New York,Buffalo,Standard Class,Technology,Machines,Machines Product 10,1,449.19,-10.35,0.15,13.42
ORD-2021-00236,2021-07-29,Customer 074,Consumer,South,Texas,Austin,Standard Class,Technology,Copiers,Copiers Product 09,5,2503.15,-320.59,0.5,123.86
ORD-2024-00237,2024-06-03,Customer 227,Consumer,East,Texas,Dallas,Standard Class,Office Supplies,Appliances,Appliances Product 28,1,121.04,-4.05,0.15,2.5
ORD-2021-00238,2021-10-14,Customer 127,Consumer,Central,Ohio,Cleveland,Second Class,Office Supplies,Art,Art Product 36,6,58.87,0.51,0.2,3.35
ORD-2024-00239,2024-02-08,Customer 106,Corporate,Central,California,San Diego,Second Class,Office Supplies,Labels,Labels Product 67,1,9.35,0.29,0.3,2.0
ORD-2023-00240,2023-03-14,Customer 124,Corporate,Central,Washington,Tacoma,Standard Class,Technology,Phones,Phones Product 64,2,934.33,96.55,0.05,52.77
ORD-2023-00241,2023-12-18,Customer 292,Home Office,South,Texas,Dallas,Second Class,Office Supplies,Binders,Binders Product 54,1,17.11,-1.62,0.3,2.0
ORD-2023-00242,2023-08-23,Customer 031,Consumer,West,Florida,Miami,Same Day,Office Supplies,Binders,Binders Product 51,1,31.42,8.9,0.0,2.0
ORD-2023-00243,2023-05-18,Customer 041,Corporate,Central,Texas,Dallas,Second Class,Office Supplies,Binders,Binders Product 66,8,256.44,46.13,0.0,19.2
ORD-2024-00244,2024-01-04,Customer 223,Consumer,West,Washington,Seattle,Standard Class,Furniture,Chairs,Chairs Product 15,5,790.29,112.77,0.0,35.14
ORD-2022-00245,2022-09-26,Customer 255,Consumer,Central,Texas,Austin,First Class,Office Supplies,Labels,Labels Product 45,5,51.39,8.88,0.0,2.52
ORD-2021-00246,2021-12-08,Customer 135,Consumer,Central,California,San Francisco,Same Day,Furniture,Bookcases,Bookcases Product 74,6,473.06,-45.21,0.2,26.39
ORD-2023-00247,2023-07-22,Customer 053,Corporate,East,Illinois,Chicago,Standard Class,Furniture,Chairs,Chairs Product 74,5,1284.59,215.81,0.0,75.56
ORD-2022-00248,2022-04-13,Customer 197,Home Office,West,Washington,Seattle,Standard Class,Office Supplies,Binders,Binders Product 20,8,98.88,11.34,0.1,2.63
ORD-2024-00249,2024-02-07,Customer 164,Consumer,Central,Illinois,Chicago,First Class,Office Supplies,Labels,Labels Product 35,3,40.25,10.3,0.05,2.76
ORD-2021-00250,2021-09-02,Customer 239,Corporate,West,California,San Francisco,First Class,Furniture,Chairs,Chairs Product 37,7,762.22,122.44,0.0,49.76
ORD-2022-00251,2022-11-02,Customer 125,Consumer,West,Michigan,Detroit,Same Day,Technology,Machines,Machines Product 60,1,647.37,-20.12,0.15,25.21
ORD-2022-00252,2022-02-05,Customer 278,Consumer,Central,California,San Francisco,Standard Class,Office Supplies,Art,Art Product 45,5,116.48,24.56,0.0,6.56
ORD-2022-00253,2022-11-18,Customer 122,Corporate,South,New York,New York City,Standard Class,Technology,Machines,Machines Product 54,3,935.7,-5.23,0.1,43.96
ORD-2021-00254,2021-10-19,Customer 191,Consumer,West,Georgia,Atlanta,Standard Class,Office Supplies,Binders,Binders Product 59,3,55.78,5.94,0.15,4.37
ORD-2024-00255,2024-04-04,Customer 067,Consumer,Central,Michigan,Detroit,First Class,Technology,Accessories,Accessories Product 31,7,563.45,174.49,0.05,19.13
ORD-2023-00256,2023-03-16,Customer 070,Consumer,West,Washington,Seattle,Standard Class,Office Supplies,Labels,Labels Product 75,6,45.16,0.45,0.4,2.0
ORD-2021-00257,2021-12-03,Customer 047,Corporate,East,Washington,Tacoma,First Class,Furniture,Bookcases,Bookcases Product 21,6,1274.63,-44.11,0.2,86.03
ORD-2024-00258,2024-12-14,Customer 183,Home Office,West,Texas,Houston,First Class,Office Supplies,Binders,Binders Product 51,3,98.35,13.63,0.15,4.76
ORD-2022-00259,2022-06-17,Customer 053,Consumer,West,Pennsylvania,Philadelphia,Standard Class,Office Supplies,Paper,Paper Product 18,3,48.52,13.6,0.0,2.0
ORD-2022-00260,2022-04-01,Customer 039,Corporate,East,New York,Albany,Second Class,Technology,Machines,Machines Product 03,5,2727.65,84.15,0.1,217.71
ORD-2024-00261,2024-08-15,Customer 087,Home Office,West,Illinois,Chicago,Same Day,Furniture,Tables,Tables Product 74,5,1304.35,233.54,0.0,56.29
ORD-2023-00262,2023-10-14,Customer 077,Consumer,West,Texas,Dallas,Second Class,Technology,Machines,Machines Product 05,4,3226.5,641.89,0.0,177.19
ORD-2024-00263,2024-08-18,Customer 215,Consumer,South,New York,Buffalo,Second Class,Technology,Machines,Machines Product 26,7,5760.21,791.87,0.05,327.02
ORD-2024-00264,2024-07-15,Customer 249,Home Office,Central,Illinois,Chicago,First Class,Office Supplies,Art,Art Product 45,2,31.94,2.08,0.1,2.37
ORD-2023-00265,2023-03-07,Customer 242,Consumer,West,Florida,Miami,Second Class,Technology,Phones,Phones Product 68,3,1049.77,108.19,0.2,40.14
ORD-2021-00266,2021-11-23,Customer 199,Corporate,West,California,Los Angeles,Second Class,Technology,Accessories,Accessories Product 46,6,356.78,72.07,0.1,27.04
ORD-2021-00267,2021-12-27,Customer 181,Corporate,Central,Michigan,Detroit,Second Class,Technology,Copiers,Copiers Product 73,6,4857.16,684.89,0.15,250.8
ORD-2023-00268,2023-10-06,Customer 170,Consumer,East,Washington,Seattle,Second Class,Furniture,Tables,Tables Product 79,8,4512.03,181.24,0.0,126.77
ORD-2022-00269,2022-11-29,Customer 187,Consumer,West,Texas,Houston,Same Day,Office Supplies,Storage,Storage Product 10,7,540.37,14.91,0.3,21.23
ORD-2024-00270,2024-04-15,Customer 090,Home Office,West,Ohio,Cleveland,First Class,Technology,Copiers,Copiers Product 72,4,3931.87,849.72,0.15,236.23
ORD-2022-00271,2022-04-03,Customer 001,Corporate,East,Florida,Miami,Standard Class,Office Supplies,Paper,Paper Product 74,8,122.3,36.33,0.0,4.95
ORD-2022-00272,2022-01-08,Customer 040,Corporate,West,Pennsylvania,Philadelphia,First Class,Office Supplies,Art,Art Product 31,1,29.22,5.47,0.05,2.0
ORD-2021-00273,2021-12-10,Customer 108,Corporate,South,Illinois,Chicago,First Class,Office Supplies,Binders,Binders Product 32,8,205.56,26.97,0.0,12.35
ORD-2022-00274,2022-06-10,Customer 253,Consumer,West,Ohio,Columbus,Same Day,Office Supplies,Labels,Labels Product 49,2,27.46,2.36,0.3,2.0
ORD-2021-00275,2021-07-27,Customer 018,Corporate,Central,Texas,Dallas,First Class,Office Supplies,Art,Art Product 38,5,148.42,22.62,0.0,2.42
ORD-2021-00276,2021-08-03,Customer 048,Consumer,South,New York,Albany,Same Day,Technology,Accessories,Accessories Product 44,2,76.19,-2.76,0.4,4.08
ORD-2024-00277,2024-12-13,Customer 098,Consumer,Central,California,Los Angeles,First Class,Technology,Accessories,Accessories Product 53,1,49.34,7.7,0.05,2.98
ORD-2024-00278,2024-09-14,Customer 185,Consumer,West,Georgia,Atlanta,First Class,Technology,Accessories,Accessories Product 01,3,159.2,55.65,0.0,6.81
ORD-2024-00279,2024-09-17,Customer 042,Consumer,West,Texas,Austin,First Class,Office Supplies,Appliances,Appliances Product 61,4,552.32,78.72,0.0,38.58
ORD-2023-00280,2023-03-26,Customer 023,Corporate,West,Texas,Dallas,First Class,Furniture,Bookcases,Bookcases Product 34,1,35.84,-8.86,0.5,2.0
ORD-2022-00281,2022-04-09,Customer 278,Corporate,West,New York,New York City,Second Class,Office Supplies,Art,Art Product 53,8,188.45,21.59,0.15,14.72
ORD-2024-00282,2024-02-08,Customer 121,Consumer,Central,Georgia,Atlanta,Same Day,Technology,Machines,Machines Product 61,3,1308.71,72.85,0.1,45.05
ORD-2021-00283,2021-03-13,Customer 065,Corporate,West,Texas,Houston,Same Day,Furniture,Tables,Tables Product 06,4,1098.41,-362.67,0.5,46.7
ORD-2022-00284,2022-02-18,Customer 285,Corporate,West,Illinois,Chicago,First Class,Office Supplies,Labels,Labels Product 51,6,118.32,31.04,0.0,6.02
ORD-2023-00285,2023-12-01,Customer 077,Corporate,Central,Georgia,Atlanta,Standard Class,Furniture,Chairs,Chairs Product 19,5,593.39,13.97,0.0,30.75
ORD-2021-00286,2021-08-05,Customer 249,Home Office,Central,Illinois,Chicago,Standard Class,Furniture,Chairs,Chairs Product 74,8,1398.66,148.54,0.0,76.34
ORD-2021-00287,2021-12-19,Customer 170,Corporate,Central,Ohio,Columbus,Same Day,Technology,Accessories,Accessories Product 31,5,259.04,84.48,0.05,4.72
ORD-2022-00288,2022-07-05,Customer 051,Corporate,West,Florida,Orlando,Same Day,Office Supplies,Binders,Binders Product 30,8,128.86,3.77,0.3,3.06
ORD-2022-00289,2022-10-20,Customer 209,Consumer,Central,Pennsylvania,Philadelphia,First Class,Technology,Machines,Machines Product 63,6,2477.37,-216.22,0.4,159.46
ORD-2021-00290,2021-04-26,Customer 292,Corporate,West,Ohio,Columbus,Second Class,Furniture,Tables,Tables Product 04,6,807.08,-96.55,0.2,21.22
ORD-2021-00291,2021-04-29,Customer 238,Consumer,West,Washington,Tacoma,Standard Class,Technology,Machines,Machines Product 65,6,3374.76,462.45,0.05,137.69
ORD-2024-00292,2024-10-27,Customer 133,Consumer,East,Pennsylvania,Pittsburgh,Same Day,Technology,Copiers,Copiers Product 12,8,3940.58,793.58,0.05,132.13
ORD-2021-00293,2021-04-12,Customer 263,Corporate,South,Washington,Tacoma,Standard Class,Technology,Accessories,Accessories Product 03,6,586.85,115.9,0.15,41.78
ORD-2023-00294,2023-08-29,Customer 157,Corporate,West,Washington,Tacoma,Same Day,Office Supplies,Labels,Labels Product 36,7,80.06,10.54,0.15,3.41
ORD-2022-00295,2022-12-16,Customer 288,Corporate,East,Michigan,Detroit,First Class,Furniture,Tables,Tables Product 77,5,1370.83,-427.66,0.4,74.83
ORD-2024-00296,2024-11-02,Customer 153,Consumer,West,Illinois,Chicago,Second Class,Technology,Phones,Phones Product 25,3,1593.56,278.62,0.0,39.43
ORD-2021-00297,2021-04-27,Customer 255,Consumer,East,Texas,Austin,Same Day,Office Supplies,Art,Art Product 38,5,63.02,16.1,0.0,2.01
ORD-2023-00298,2023-04-09,Customer 114,Home Office,East,Washington,Tacoma,Same Day,Furniture,Chairs,Chairs Product 69,5,860.72,-3.99,0.15,48.62
ORD-2024-00299,2024-10-07,Customer 133,Home Office,South,Georgia,Atlanta,Second Class,Furniture,Bookcases,Bookcases Product 72,7,1871.86,65.4,0.0,120.9
ORD-2024-00300,2024-10-24,Customer 170,Consumer,West,Florida,Orlando,First Class,Office Supplies,Labels,Labels Product 48,8,90.45,13.37,0.2,2.89
